Ticker,Date,Open,High,Low,Close
CL1 COMB Comdty,2007-04-18,63.25,63.41,62.4,63.13
CL1 COMB Comdty,2007-04-19,62.99,63.27,61.34,61.83
CL1 COMB Comdty,2007-04-20,61.79,63.6,61.77,63.38
CL1 COMB Comdty,2007-04-23,64.11,65.96,63.7,65.89
CL1 COMB Comdty,2007-04-24,65.75,66.3,64.1,64.58
CL1 COMB Comdty,2007-04-25,64.61,65.92,64.52,65.84
CL1 COMB Comdty,2007-04-26,65.68,66.4,64.82,65.06
CL1 COMB Comdty,2007-04-27,65.3,66.7,64.58,66.46
CL1 COMB Comdty,2007-04-30,66.36,66.65,65.53,65.71
CL1 COMB Comdty,2007-05-01,65.66,66.15,64.15,64.4
CL1 COMB Comdty,2007-05-02,64.43,64.67,63.05,63.68
CL1 COMB Comdty,2007-05-03,63.48,64.09,62.74,63.19
CL1 COMB Comdty,2007-05-04,63.25,63.44,61.56,61.93
CL1 COMB Comdty,2007-05-07,61.71,62.06,60.85,61.47
CL1 COMB Comdty,2007-05-08,61.64,62.58,61.21,62.26
CL1 COMB Comdty,2007-05-09,62.18,62.48,60.68,61.55
CL1 COMB Comdty,2007-05-10,61.57,62.5,61.38,61.81
CL1 COMB Comdty,2007-05-11,61.89,62.56,61.68,62.37
CL1 COMB Comdty,2007-05-14,62.42,63.07,62.14,62.46
CL1 COMB Comdty,2007-05-15,62.54,63.3,62.07,63.17
CL1 COMB Comdty,2007-05-16,63.15,63.3,61.9,62.55
CL1 COMB Comdty,2007-05-17,62.62,65.09,62.48,64.86
CL1 COMB Comdty,2007-05-18,64.92,65.64,64.57,64.94
CL1 COMB Comdty,2007-05-21,64.95,66.38,64.45,66.27
CL1 COMB Comdty,2007-05-22,66.27,66.35,64.8,64.97
CL1 COMB Comdty,2007-05-23,65.61,66.2,65.05,65.77
CL1 COMB Comdty,2007-05-24,65.72,66.15,63.82,64.18
CL1 COMB Comdty,2007-05-25,64.48,65.3,64.21,65.2
CL1 COMB Comdty,2007-05-29,64.55,65.24,62.54,63.15
CL1 COMB Comdty,2007-05-30,63.26,63.87,62.88,63.49
CL1 COMB Comdty,2007-05-31,63.31,64.27,62.43,64.01
CL1 COMB Comdty,2007-06-01,64.23,65.25,63.8,65.08
CL1 COMB Comdty,2007-06-04,64.87,66.48,64.53,66.21
CL1 COMB Comdty,2007-06-05,66.05,66.2,65.23,65.61
CL1 COMB Comdty,2007-06-06,65.67,66.31,65.21,65.96
CL1 COMB Comdty,2007-06-07,65.9,67.42,65.82,66.93
CL1 COMB Comdty,2007-06-08,66.7,66.83,64.56,64.76
CL1 COMB Comdty,2007-06-11,64.7,66.07,64.52,65.97
CL1 COMB Comdty,2007-06-12,65.88,66.08,64.87,65.35
CL1 COMB Comdty,2007-06-13,65.22,66.48,64.91,66.26
