Ticker,Date,Open,High,Low,Close
O 1 COMB Comdty,2008-05-30,379.25,384.5,375.25,382
O 1 COMB Comdty,2008-06-02,380,388.75,376.5,378
O 1 COMB Comdty,2008-06-03,382,383,376.25,378
O 1 COMB Comdty,2008-06-04,380.5,386,378.25,386
O 1 COMB Comdty,2008-06-05,387.75,404.75,387,404
O 1 COMB Comdty,2008-06-06,403,409,400,399.25
O 1 COMB Comdty,2008-06-09,404,413,383,394
O 1 COMB Comdty,2008-06-10,394.25,396.75,380,393
O 1 COMB Comdty,2008-06-11,393,413,392,413
O 1 COMB Comdty,2008-06-12,417,426,403,420.5
O 1 COMB Comdty,2008-06-13,418,436.5,407.75,425
O 1 COMB Comdty,2008-06-16,428,438,413.25,421
O 1 COMB Comdty,2008-06-17,424,426.5,416.25,424
O 1 COMB Comdty,2008-06-18,420,435,417.25,427
O 1 COMB Comdty,2008-06-19,425,427.25,409.5,413
O 1 COMB Comdty,2008-06-20,414,420,402,415.5
O 1 COMB Comdty,2008-06-23,419,424,400.5,419.5
O 1 COMB Comdty,2008-06-24,420.5,419.75,412.25,420
O 1 COMB Comdty,2008-06-25,419.75,429.25,418,426.5
O 1 COMB Comdty,2008-06-26,428,438.5,428,435.5
O 1 COMB Comdty,2008-06-27,434.5,437.75,430,432
O 1 COMB Comdty,2008-06-30,426,445,426,444
O 1 COMB Comdty,2008-07-01,444,446.5,435.75,438
O 1 COMB Comdty,2008-07-02,444,445,437.5,454
O 1 COMB Comdty,2008-07-03,447.75,459.75,447.5,455
O 1 COMB Comdty,2008-07-07,428,446,428,435
O 1 COMB Comdty,2008-07-08,424,431.5,410,427
O 1 COMB Comdty,2008-07-09,427,427,427,423.5
O 1 COMB Comdty,2008-07-10,428.25,428.25,428.25,440.5
O 1 COMB Comdty,2008-07-11,437,458,437,437
O 1 COMB Comdty,2008-07-14,437,437,437,437
O 1 COMB Comdty,2008-07-15,432,441,430,432
O 1 COMB Comdty,2008-07-16,433.5,433.5,418.5,428
O 1 COMB Comdty,2008-07-17,422,429.75,415,415
O 1 COMB Comdty,2008-07-18,415,420.5,400.25,400.25
O 1 COMB Comdty,2008-07-21,401.5,401.5,385.75,386
O 1 COMB Comdty,2008-07-22,385,389.75,382,387
O 1 COMB Comdty,2008-07-23,387,394.5,379.25,385
O 1 COMB Comdty,2008-07-24,385,393.5,379.25,390
O 1 COMB Comdty,2008-07-25,389,396,384,384
O 1 COMB Comdty,2008-07-28,388,397,385,389
O 1 COMB Comdty,2008-07-29,389,392,382.25,386
O 1 COMB Comdty,2008-07-30,388,388,383.5,385
O 1 COMB Comdty,2008-07-31,385.5,386.25,375.5,377.5
O 1 COMB Comdty,2008-08-01,381,382.25,368,368
O 1 COMB Comdty,2008-08-04,366.75,371,352.25,359
O 1 COMB Comdty,2008-08-05,359,369.25,351.5,359.75
O 1 COMB Comdty,2008-08-06,359.5,363,351.75,357
O 1 COMB Comdty,2008-08-07,359.25,370,356.75,360
O 1 COMB Comdty,2008-08-08,364,364,353.75,356
O 1 COMB Comdty,2008-08-11,359,365.25,355.25,356
O 1 COMB Comdty,2008-08-12,360.5,360.5,354.5,357
O 1 COMB Comdty,2008-08-13,341,375,341,371.75
O 1 COMB Comdty,2008-08-14,382.75,389.75,372,381.5
O 1 COMB Comdty,2008-08-15,378,378,363.5,373.5
O 1 COMB Comdty,2008-08-18,370,388.25,369.5,376
O 1 COMB Comdty,2008-08-19,376.5,378.5,368,369.5
O 1 COMB Comdty,2008-08-20,375.5,376.25,364.5,368
O 1 COMB Comdty,2008-08-21,366,381,366,376.5
O 1 COMB Comdty,2008-08-22,376.5,376.5,363.75,365
O 1 COMB Comdty,2008-08-25,374.75,375.5,365,364
O 1 COMB Comdty,2008-08-26,365,365,347.5,355
O 1 COMB Comdty,2008-08-27,360,360,346.75,350.5
O 1 COMB Comdty,2008-08-28,350,350,336.25,342
O 1 COMB Comdty,2008-08-29,351,351,340,345.25
O 1 COMB Comdty,2008-09-02,336,342,336,344
O 1 COMB Comdty,2008-09-03,,,,337
O 1 COMB Comdty,2008-09-04,332.75,332.75,332.5,328
O 1 COMB Comdty,2008-09-05,,,,327
O 1 COMB Comdty,2008-09-08,,,,329
O 1 COMB Comdty,2008-09-09,,,,327
O 1 COMB Comdty,2008-09-10,,,,324.5
O 1 COMB Comdty,2008-09-11,,,,317
O 1 COMB Comdty,2008-09-12,,,,317
O 1 COMB Comdty,2008-09-15,334.5,343.5,328,339.75
O 1 COMB Comdty,2008-09-16,343,344,324,326.25
O 1 COMB Comdty,2008-09-17,327,337,326.25,333
O 1 COMB Comdty,2008-09-18,335.75,336.25,323.5,325
O 1 COMB Comdty,2008-09-19,325.5,336,325,331.75
O 1 COMB Comdty,2008-09-22,333.75,341.75,331.25,341
O 1 COMB Comdty,2008-09-23,342.5,350,338.25,343
O 1 COMB Comdty,2008-09-24,344.75,349.5,334,334
O 1 COMB Comdty,2008-09-25,334,340.25,333,335
O 1 COMB Comdty,2008-09-26,335.25,337,326,331.25
O 1 COMB Comdty,2008-09-29,330.5,330.5,313.5,318
O 1 COMB Comdty,2008-09-30,316,321,315.25,316
O 1 COMB Comdty,2008-10-01,317.75,324.75,316.25,321.5
O 1 COMB Comdty,2008-10-02,323.25,323.25,308.75,310
O 1 COMB Comdty,2008-10-03,310,320,309.75,314
O 1 COMB Comdty,2008-10-06,313.5,313.5,294,294
O 1 COMB Comdty,2008-10-07,294.5,309,292.75,293.75
O 1 COMB Comdty,2008-10-08,294,302.5,289.25,293
O 1 COMB Comdty,2008-10-09,294.75,300.25,294,297.5
O 1 COMB Comdty,2008-10-10,293,293.75,278.5,278.5
O 1 COMB Comdty,2008-10-13,282.75,298.5,281.25,293
O 1 COMB Comdty,2008-10-14,299.25,309,292,292
O 1 COMB Comdty,2008-10-15,294.75,294.75,283.25,284
O 1 COMB Comdty,2008-10-16,283.5,286.25,271,280.5
