Ticker,Date,Open,High,Low,Close
LH1 COMB Comdty,2007-05-09,74.2,74.25,73.65,73.875
LH1 COMB Comdty,2007-05-10,73.95,73.95,73.4,73.45
LH1 COMB Comdty,2007-05-11,73.65,73.9,73.5,73.55
LH1 COMB Comdty,2007-05-14,73.8,73.8,73.35,73.475
LH1 COMB Comdty,2007-05-15,74.25,74.825,74.225,74.55
LH1 COMB Comdty,2007-05-16,74.8,75.725,74.5,75.6
LH1 COMB Comdty,2007-05-17,75.625,75.95,75.25,75.625
LH1 COMB Comdty,2007-05-18,75.8,75.9,75.2,75.4
LH1 COMB Comdty,2007-05-21,75.25,75.55,74.65,75.325
LH1 COMB Comdty,2007-05-22,75.325,75.45,74.5,74.65
LH1 COMB Comdty,2007-05-23,74.625,74.7,74.1,74.625
LH1 COMB Comdty,2007-05-24,74.55,75,74.5,74.95
LH1 COMB Comdty,2007-05-25,74.6,74.8,74.25,74.725
LH1 COMB Comdty,2007-05-29,74.5,75.15,74.3,74.925
LH1 COMB Comdty,2007-05-30,74.75,75.3,74.65,75.275
LH1 COMB Comdty,2007-05-31,75.275,75.275,74.575,75.075
LH1 COMB Comdty,2007-06-01,74.65,75.075,74.55,74.875
LH1 COMB Comdty,2007-06-04,74.65,74.8,74.3,74.55
LH1 COMB Comdty,2007-06-05,74.475,74.75,74.2,74.65
LH1 COMB Comdty,2007-06-06,74.4,74.45,73.3,73.35
LH1 COMB Comdty,2007-06-07,73.25,73.75,73.05,73.1
LH1 COMB Comdty,2007-06-08,73.2,73.3,72.75,72.875
LH1 COMB Comdty,2007-06-11,72.95,72.95,72.6,72.675
LH1 COMB Comdty,2007-06-12,72.875,73.175,72.8,73.025
LH1 COMB Comdty,2007-06-13,72.8,73,72.5,72.775
LH1 COMB Comdty,2007-06-14,72.8,72.9,72.5,72.7
LH1 COMB Comdty,2007-06-15,76.35,76.975,76.3,76.45
LH1 COMB Comdty,2007-06-18,76.425,76.75,75.3,75.7
LH1 COMB Comdty,2007-06-19,75.9,76.1,74.55,75.175
LH1 COMB Comdty,2007-06-20,75.15,75.45,74.7,74.725
LH1 COMB Comdty,2007-06-21,74.85,75.15,74.6,74.8
LH1 COMB Comdty,2007-06-22,74.725,74.8,73.7,74.025
LH1 COMB Comdty,2007-06-25,73.9,74.4,73.675,74.1
